Topic 00		53.90557132820961
	word	3.060508066516378
	family	3.030412410058749
	don't	3.0123251001806706
	spread	3.000712027010452
	hands	2.999240958949126
	friends	2.9974969482777376
	step	2.9637106467219057
	launched	2.9636146716232927
	big	2.9583318228449533
	grassroots	2.9583247348514803
	lot	5.467380792394379E-4
	learn	4.1491439203914773E-4
	doesn't	4.137090820579673E-4
	feeling	2.6979301387499E-4
	folks	2.368701247638286E-4
	opportunity	2.1125482086275043E-4
	let's	2.0858087711796944E-4
	available	2.0322178881586848E-4
	pay	2.0156216456536878E-4
	uninsured	1.8274144955761782E-4


Topic 01		15.263900045809349
	seen	3.17906843469854
	english	2.994615362073061
	check	2.8890194339729542
	talking	2.0022033601329543
	reason	2.0018022214127944
	there's	2.00045031546455
	save	0.0980179074184982
	life	0.03016761910146275
	reasons	0.029813482456850816
	people	0.002630622533965284
	organizations	0.002527717664401827
	lot	0.0023851183475021133
	doesn't	0.001816728242083067
	word	0.001452518533206288
	america	0.001387244387016652
	good	0.0013360573578742303
	right	0.0011886346727640747
	makes	0.0010720590243279932
	learn	9.910872066657742E-4
	available	7.296768377904834E-4


Topic 02		102.19256237346305
	reform	11.280863437829247
	millions	10.893907882972606
	opportunity	10.046166538750974
	january	9.99827772878657
	quality	9.984560995339812
	stories	9.972347286716117
	community	0.007095929781073014
	pass	0.0024546211616340904
	good	0.001290559703257385
	you're	0.0011891571546279618
	sure	0.0011859610881205399
	hard	9.657798595748576E-4
	life	8.600882478563345E-4
	needs	7.141667954208734E-4
	word	7.117923844628273E-4
	help	6.075072086013895E-4
	today	5.486585911997697E-4
	reasons	4.740968235055965E-4
	days	4.3217826236392884E-4
	step	4.3066674936659895E-4


Topic 03		25.10950401590394
	u.s	6.994148707985182
	change	6.01215491463682
	new	2.910010276807068
	come	2.0097818486335566
	brian	1.9991505029835699
	talking	1.9962423610962665
	uninsured	1.5499303240296516
	minimum	1.4112622861494828
	state	0.06815734754212589
	plan	0.06608281490696107
	federal	0.036853556379929195
