1,0.12262354313717601,9.57366871083767E-4,1.4100432220549584E-4,8.058157234447235E-4,2.0759841899636462E-4,0.0015731626874931188,7.642869344096762E-4,6.533016922468177E-4,0.0018010980684201455,1.2622438614566587E-4,4.739775064584662E-4,5.587658506628377E-4,0.0010510337171770624,2.853418789656292E-4,1.0538846648815213E-4,0.24855654283465053,0.0012333537126315523,0.6050457715764376,1.0232723023279618E-4,7.331844167453718E-4,6.824439379768993E-4,0.0021293371223604076,8.767414325376143E-4,0.0013232476416171635,0.0038505321896774077,5.087513637612058E-4,3.919980657432515E-4,3.656254896420647E-4,8.586336418219787E-4,0.0012135996827901821
2,0.2786122578232842,0.0028027234730792,4.462984125736379E-4,0.002395497068767097,6.54002124583421E-4,0.004345345548591588,0.0020859923469925806,0.001906477151173291,0.0011416110931063124,4.0087866809662736E-4,0.001446468697852899,0.6515712734910364,0.0033335128708814788,8.941849539528799E-4,3.355188975193548E-4,8.906616985768149E-4,0.0030112491133864614,0.0017270646591793744,3.257417530340547E-4,0.0020112386017228294,0.0021625337392812798,0.0060288874504840235,0.0024074436386176765,0.0016010334039023182,0.008718943739967606,0.0013058254802912875,0.010333246973789421,0.0010727226287803647,0.002572320966007672,0.003459043531487916
3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.05810860743963433,6.033562184973477E-4,9.410078162672902E-5,5.143006052717341E-4,1.3813935824655228E-4,0.3849690664393667,5.02816519153151E-4,4.247720312807654E-4,2.4198629197590867E-4,8.449228526128653E-5,3.175177086763509E-4,4.4069016581075557E-4,8.150853543531725E-4,1.927855023709991E-4,0.5426847687922417,1.9227259224622453E-4,6.415037703240064E-4,3.6760580784958726E-4,6.861188881487528E-5,4.30012194914122E-4,5.513364617347665E-4,0.0012105014348042344,5.085183784708773E-4,3.409070096255277E-4,0.002003083036723856,2.826288289239151E-4,2.568951219790249E-4,2.2740228785853738E-4,5.912090465311379E-4,0.002195026645431903
5,0.5039081181374806,0.08432894992137395,3.178948097382704E-4,0.0019769126540660283,4.728241761518549E-4,0.004253433021947619,0.0016747861466973476,0.01203511236294968,8.551800689049738E-4,2.8460078943480223E-4,0.001117210067822122,0.001302123519038315,0.002632279946285556,6.563875756253846E-4,0.34469813146907424,6.533326448267566E-4,0.002579052180246289,0.001349428917931188,2.3004474529282346E-4,0.0017586384784464518,0.001650408998751611,0.005938028408699483,0.0019540435660315284,0.0012416917270292108,0.014082101320208793,9.880775445802372E-4,9.116330898099659E-4,7.99627813254207E-4,0.0021210298854356597,0.0032289160128651483
6,0.8078696845741655,0.00886052398212937,0.001433467381872342,0.0075975016097656915,0.0020981455136063177,0.013567889242767809,0.006612411396818626,0.006005049560068694,0.003652597369631773,0.0012879158849227513,0.004597536430500115,0.0053193993721705945,0.009545508909765724,0.002858373597497556,0.0010777542543281406,0.0028466068584502126,0.009392505780964842,0.005492189037227981,0.0010469467396594353,0.006396820149722796,0.006527281871882824,0.016873408849121613,0.007522563174085244,0.005104790683251564,0.02602160946532504,0.004162855943347008,0.003870113241831316,0.0034328655619963446,0.008044485219517988,0.010881198343604147
7,0.32034741902284536,7.7551386438482E-4,1.1628125796328063E-4,6.541563525681755E-4,1.722737768796213E-4,0.0012490439097627762,0.5087896045993819,8.958930876517326E-4,3.0311972653560774E-4,0.006893474214582286,5.970477633030333E-4,0.001412693277882934,0.0032636982776739635,3.133964281867302E-4,9.639684786798691E-5,0.12917522796526343,8.2392654670899E-4,4.743828321238525E-4,8.463509959958809E-5,5.526451629435539E-4,0.0019209992039212682,0.0016175864248050146,6.47911716560233E-4,0.01242798715669859,0.002941606060358764,4.5767768519101593E-4,3.2148712143323924E-4,2.835803142785431E-4,0.00140832630828238,9.820079943615291E-4
8,2.0531686657931567E-4,6.990080399766483E-4,1.0909264744222535E-4,0.03609037268761429,1.6010481245309923E-4,0.001086882209074615,9.507692569464287E-4,6.933757468312539E-4,3.710782739004503E-4,9.780266553764927E-5,3.9524429327790484E-4,4.2361904946083194E-4,0.0014196598007475507,0.658477750342573,0.0015203287174579483,0.002986200473286183,0.0012399578667977391,0.1979645479030088,0.07670534057815602,0.00973342259863179,5.867666511641928E-4,0.0019543587213986108,5.858367968610044E-4,8.259407724540706E-4,0.0022532980937853297,3.210264794275901E-4,3.0715620355751145E-4,2.6259535054110977E-4,6.443958798530062E-4,9.287502212035992E-4
9,1.1571225292708002E-5,3.8450725101128445E-5,6.164099256144082E-6,3.2990106405447686E-5,9.028791969086645E-6,0.002821883137447136,2.8606483193656E-5,2.5969928141984908E-5,1.557972792194334E-5,5.536129660597468E-6,1.9845653788108365E-5,2.4379697516368952E-5,4.150786337178143E-5,0.0616225850942726,4.632726519401647E-6,1.2258799537032378E-5,4.08263759538723E-5,2.5332579292822876E-5,4.49953129967673E-6,2.7679461167169316E-5,2.950220274865523E-5,7.40506015166318E-5,3.8237265337374346E-5,2.2056272170853804E-5,1.157849091788054E-4,2.5574552922833068E-5,1.669290216202509E-5,0.9347765285230452,3.491640504874515E-5,4.7328228760260136E-5
10,0.049884732132901656,9.981248645214514E-4,1.4627394244834253E-4,8.335732557593735E-4,2.1676299803286128E-4,0.0016072414689850614,0.0014363760686045793,9.2619492616978E-4,3.8022869279447216E-4,0.16634526047677312,0.49220833321975743,5.679209154797252E-4,0.0010744540218841179,2.965700337743486E-4,1.0958016984097407E-4,2.953539570595918E-4,0.0010539965734514306,0.001053086034520999,1.0641336383628503E-4,0.2678022201411151,0.0010569925848224102,0.0021015228511317785,8.285918799869284E-4,0.0013422680398597342,0.003724840883029131,4.38609452619892E-4,4.233671315504881E-4,3.584037981243472E-4,9.974674414520367E-4,0.0013852386797125092
